frame.time_epoch,frame.len,protocol,eth.src,eth.dst,ip.src,ip.dst,tcp.srcport,tcp.dstport,udp.srcport,udp.dstport,icmp.type,icmp.code,arp.opcode,arp.src.hw_mac,arp.src.proto_ipv4,arp.dst.hw_mac,arp.dst.proto_ipv4,ipv6.src,ipv6.dst,Label,Attack Category,Flow ID
1424223723.273658000,1368,tcp,00:50:56:a5:77:63,,149.171.126.2,59.166.0.7,17494,19383,,,,,,,,,,,,BENIGN,,149.171.126.2-59.166.0.7-17494-19383-1424223723.0
1424223723.278649000,1368,tcp,00:1b:17:05:9e:1c,,149.171.126.2,59.166.0.7,17494,19383,,,,,,,,,,,,BENIGN,,149.171.126.2-59.166.0.7-17494-19383-1424223723.0
1424223723.278657000,1368,tcp,00:50:56:a5:77:63,,149.171.126.2,59.166.0.7,17494,19383,,,,,,,,,,,,BENIGN,,149.171.126.2-59.166.0.7-17494-19383-1424223723.0
1424223723.283616000,1368,tcp,00:1b:17:05:9e:1c,,149.171.126.2,59.166.0.7,17494,19383,,,,,,,,,,,,BENIGN,,149.171.126.2-59.166.0.7-17494-19383-1424223723.0
1424223723.283622000,1368,tcp,00:50:56:a5:77:63,,149.171.126.2,59.166.0.7,17494,19383,,,,,,,,,,,,BENIGN,,149.171.126.2-59.166.0.7-17494-19383-1424223723.0
1424223723.288608000,1368,tcp,00:1b:17:05:9e:1c,,149.171.126.2,59.166.0.7,17494,19383,,,,,,,,,,,,BENIGN,,149.171.126.2-59.166.0.7-17494-19383-1424223723.0
1424223723.288615000,1368,tcp,00:50:56:a5:77:63,,149.171.126.2,59.166.0.7,17494,19383,,,,,,,,,,,,BENIGN,,149.171.126.2-59.166.0.7-17494-19383-1424223723.0
1424223723.288907000,68,tcp,00:1b:17:05:9e:1c,,149.171.126.2,59.166.0.7,17494,19383,,,,,,,,,,,,BENIGN,,149.171.126.2-59.166.0.7-17494-19383-1424223723.0
1424223723.288909000,68,tcp,00:50:56:a5:77:63,,149.171.126.2,59.166.0.7,17494,19383,,,,,,,,,,,,BENIGN,,149.171.126.2-59.166.0.7-17494-19383-1424223723.0
1424223723.289346000,68,tcp,00:1b:17:05:9e:1c,,149.171.126.2,59.166.0.7,17494,19383,,,,,,,,,,,,BENIGN,,149.171.126.2-59.166.0.7-17494-19383-1424223723.0
1424223723.289350000,68,tcp,00:50:56:a5:77:63,,149.171.126.2,59.166.0.7,17494,19383,,,,,,,,,,,,BENIGN,,149.171.126.2-59.166.0.7-17494-19383-1424223723.0
1424227089.047484000,64,tcp,02:1a:c5:00:00:00,,175.45.176.3,149.171.126.10,20624,6542,,,,,,,,,,,,ATTACK,Exploits,175.45.176.3-149.171.126.10-20624-6542-1424227089.0
1424227089.047487000,64,tcp,00:50:56:a5:24:c2,,175.45.176.3,149.171.126.10,20624,6542,,,,,,,,,,,,ATTACK,Exploits,175.45.176.3-149.171.126.10-20624-6542-1424227089.0
1424227089.102809000,64,tcp,02:1a:c5:00:00:00,,175.45.176.3,149.171.126.10,20624,6542,,,,,,,,,,,,ATTACK,Exploits,175.45.176.3-149.171.126.10-20624-6542-1424227089.0
1424227089.102815000,64,tcp,00:50:56:a5:24:c2,,175.45.176.3,149.171.126.10,20624,6542,,,,,,,,,,,,ATTACK,Exploits,175.45.176.3-149.171.126.10-20624-6542-1424227089.0
1424227089.168364000,209,tcp,02:1a:c5:00:00:00,,175.45.176.3,149.171.126.10,20624,6542,,,,,,,,,,,,ATTACK,Exploits,175.45.176.3-149.171.126.10-20624-6542-1424227089.0
1424227089.168373000,209,tcp,00:50:56:a5:24:c2,,175.45.176.3,149.171.126.10,20624,6542,,,,,,,,,,,,ATTACK,Exploits,175.45.176.3-149.171.126.10-20624-6542-1424227089.0
1424227089.267584000,1516,tcp,02:1a:c5:00:00:00,,175.45.176.3,149.171.126.10,20624,6542,,,,,,,,,,,,ATTACK,Exploits,175.45.176.3-149.171.126.10-20624-6542-1424227089.0
1424227089.267589000,1516,tcp,00:50:56:a5:24:c2,,175.45.176.3,149.171.126.10,20624,6542,,,,,,,,,,,,ATTACK,Exploits,175.45.176.3-149.171.126.10-20624-6542-1424227089.0
1424227089.268459000,407,tcp,02:1a:c5:00:00:00,,175.45.176.3,149.171.126.10,20624,6542,,,,,,,,,,,,ATTACK,Exploits,175.45.176.3-149.171.126.10-20624-6542-1424227089.0
1424227089.268469000,407,tcp,00:50:56:a5:24:c2,,175.45.176.3,149.171.126.10,20624,6542,,,,,,,,,,,,ATTACK,Exploits,175.45.176.3-149.171.126.10-20624-6542-1424227089.0
1424227089.322674000,62,tcp,02:1a:c5:00:00:00,,175.45.176.3,149.171.126.10,20624,6542,,,,,,,,,,,,ATTACK,Exploits,175.45.176.3-149.171.126.10-20624-6542-1424227089.0
1424227089.322681000,56,tcp,00:50:56:a5:24:c2,,175.45.176.3,149.171.126.10,20624,6542,,,,,,,,,,,,ATTACK,Exploits,175.45.176.3-149.171.126.10-20624-6542-1424227089.0
1424227089.327950000,62,tcp,02:1a:c5:00:00:00,,175.45.176.3,149.171.126.10,20624,6542,,,,,,,,,,,,ATTACK,Exploits,175.45.176.3-149.171.126.10-20624-6542-1424227089.0
1424227089.327959000,56,tcp,00:50:56:a5:24:c2,,175.45.176.3,149.171.126.10,20624,6542,,,,,,,,,,,,ATTACK,Exploits,175.45.176.3-149.171.126.10-20624-6542-1424227089.0
1424221926.455859000,72,tcp,00:1b:17:05:9e:1c,,149.171.126.4,59.166.0.2,80,52664,,,,,,,,,,,,BENIGN,,149.171.126.4-59.166.0.2-80-52664-1424221926.0
1424221926.455863000,72,tcp,00:50:56:a5:77:63,,149.171.126.4,59.166.0.2,80,52664,,,,,,,,,,,,BENIGN,,149.171.126.4-59.166.0.2-80-52664-1424221926.0
1424221926.458260000,68,tcp,00:1b:17:05:9e:1c,,149.171.126.4,59.166.0.2,80,52664,,,,,,,,,,,,BENIGN,,149.171.126.4-59.166.0.2-80-52664-1424221926.0
1424221926.458266000,68,tcp,00:50:56:a5:77:63,,149.171.126.4,59.166.0.2,80,52664,,,,,,,,,,,,BENIGN,,149.171.126.4-59.166.0.2-80-52664-1424221926.0
1424221926.460094000,1516,tcp,00:1b:17:05:9e:1c,,149.171.126.4,59.166.0.2,80,52664,,,,,,,,,,,,BENIGN,,149.171.126.4-59.166.0.2-80-52664-1424221926.0
1424221926.460103000,1516,tcp,00:50:56:a5:77:63,,149.171.126.4,59.166.0.2,80,52664,,,,,,,,,,,,BENIGN,,149.171.126.4-59.166.0.2-80-52664-1424221926.0
1424221926.467312000,1516,tcp,00:1b:17:05:9e:1c,,149.171.126.4,59.166.0.2,80,52664,,,,,,,,,,,,BENIGN,,149.171.126.4-59.166.0.2-80-52664-1424221926.0
1424221926.467319000,1516,tcp,00:50:56:a5:77:63,,149.171.126.4,59.166.0.2,80,52664,,,,,,,,,,,,BENIGN,,149.171.126.4-59.166.0.2-80-52664-1424221926.0
1424221926.553272000,1356,tcp,00:1b:17:05:9e:1c,,149.171.126.4,59.166.0.2,80,52664,,,,,,,,,,,,BENIGN,,149.171.126.4-59.166.0.2-80-52664-1424221926.0
1424221926.553275000,1356,tcp,00:50:56:a5:77:63,,149.171.126.4,59.166.0.2,80,52664,,,,,,,,,,,,BENIGN,,149.171.126.4-59.166.0.2-80-52664-1424221926.0
1424221927.554146000,68,tcp,00:1b:17:05:9e:1c,,149.171.126.4,59.166.0.2,80,52664,,,,,,,,,,,,BENIGN,,149.171.126.4-59.166.0.2-80-52664-1424221926.0
1424221927.554148000,68,tcp,00:50:56:a5:77:63,,149.171.126.4,59.166.0.2,80,52664,,,,,,,,,,,,BENIGN,,149.171.126.4-59.166.0.2-80-52664-1424221926.0
1424221927.554441000,496,tcp,00:1b:17:05:9e:1c,,149.171.126.4,59.166.0.2,80,52664,,,,,,,,,,,,BENIGN,,149.171.126.4-59.166.0.2-80-52664-1424221926.0
1424221927.554444000,496,tcp,00:50:56:a5:77:63,,149.171.126.4,59.166.0.2,80,52664,,,,,,,,,,,,BENIGN,,149.171.126.4-59.166.0.2-80-52664-1424221926.0
1424221927.554750000,68,tcp,00:1b:17:05:9e:1c,,149.171.126.4,59.166.0.2,80,52664,,,,,,,,,,,,BENIGN,,149.171.126.4-59.166.0.2-80-52664-1424221926.0
1424221927.554755000,68,tcp,00:50:56:a5:77:63,,149.171.126.4,59.166.0.2,80,52664,,,,,,,,,,,,BENIGN,,149.171.126.4-59.166.0.2-80-52664-1424221926.0
1424221927.555220000,68,tcp,00:1b:17:05:9e:1c,,149.171.126.4,59.166.0.2,80,52664,,,,,,,,,,,,BENIGN,,149.171.126.4-59.166.0.2-80-52664-1424221926.0
1424221927.555222000,68,tcp,00:50:56:a5:77:63,,149.171.126.4,59.166.0.2,80,52664,,,,,,,,,,,,BENIGN,,149.171.126.4-59.166.0.2-80-52664-1424221926.0
1424224233.276003000,100,udp,02:1a:c5:00:00:00,,175.45.176.0,149.171.126.11,,,21808,111,,,,,,,,,,ATTACK, Reconnaissance ,175.45.176.0-149.171.126.11-21808-111-1424224233.0
1424224233.276007000,100,udp,00:50:56:a5:24:c2,,175.45.176.0,149.171.126.11,,,21808,111,,,,,,,,,,ATTACK, Reconnaissance ,175.45.176.0-149.171.126.11-21808-111-1424224233.0
1424222303.565798000,72,tcp,00:1b:17:05:9e:1c,,149.171.126.8,59.166.0.9,17511,44941,,,,,,,,,,,,BENIGN,,149.171.126.8-59.166.0.9-17511-44941-1424222304.0
1424222303.565801000,72,tcp,00:50:56:a5:77:63,,149.171.126.8,59.166.0.9,17511,44941,,,,,,,,,,,,BENIGN,,149.171.126.8-59.166.0.9-17511-44941-1424222304.0
1424222303.568558000,811,tcp,00:1b:17:05:9e:1c,,149.171.126.8,59.166.0.9,17511,44941,,,,,,,,,,,,BENIGN,,149.171.126.8-59.166.0.9-17511-44941-1424222304.0
1424222303.568567000,811,tcp,00:50:56:a5:77:63,,149.171.126.8,59.166.0.9,17511,44941,,,,,,,,,,,,BENIGN,,149.171.126.8-59.166.0.9-17511-44941-1424222304.0
1424222303.569625000,68,tcp,00:1b:17:05:9e:1c,,149.171.126.8,59.166.0.9,17511,44941,,,,,,,,,,,,BENIGN,,149.171.126.8-59.166.0.9-17511-44941-1424222304.0
1424222303.569634000,68,tcp,00:50:56:a5:77:63,,149.171.126.8,59.166.0.9,17511,44941,,,,,,,,,,,,BENIGN,,149.171.126.8-59.166.0.9-17511-44941-1424222304.0
1424222303.570158000,68,tcp,00:1b:17:05:9e:1c,,149.171.126.8,59.166.0.9,17511,44941,,,,,,,,,,,,BENIGN,,149.171.126.8-59.166.0.9-17511-44941-1424222304.0
1424222303.570163000,68,tcp,00:50:56:a5:77:63,,149.171.126.8,59.166.0.9,17511,44941,,,,,,,,,,,,BENIGN,,149.171.126.8-59.166.0.9-17511-44941-1424222304.0
1424222512.866530000,72,tcp,02:1a:c5:00:00:00,,59.166.0.4,149.171.126.6,27902,80,,,,,,,,,,,,BENIGN,,59.166.0.4-149.171.126.6-27902-80-1424222513.0
1424222512.866534000,72,tcp,00:50:56:a5:24:c2,,59.166.0.4,149.171.126.6,27902,80,,,,,,,,,,,,BENIGN,,59.166.0.4-149.171.126.6-27902-80-1424222513.0
1424222512.867119000,68,tcp,02:1a:c5:00:00:00,,59.166.0.4,149.171.126.6,27902,80,,,,,,,,,,,,BENIGN,,59.166.0.4-149.171.126.6-27902-80-1424222513.0
1424222512.867122000,68,tcp,00:50:56:a5:24:c2,,59.166.0.4,149.171.126.6,27902,80,,,,,,,,,,,,BENIGN,,59.166.0.4-149.171.126.6-27902-80-1424222513.0
1424222512.887418000,305,tcp,02:1a:c5:00:00:00,,59.166.0.4,149.171.126.6,27902,80,,,,,,,,,,,,BENIGN,,59.166.0.4-149.171.126.6-27902-80-1424222513.0
1424222512.887428000,305,tcp,00:50:56:a5:24:c2,,59.166.0.4,149.171.126.6,27902,80,,,,,,,,,,,,BENIGN,,59.166.0.4-149.171.126.6-27902-80-1424222513.0
1424222512.914850000,68,tcp,02:1a:c5:00:00:00,,59.166.0.4,149.171.126.6,27902,80,,,,,,,,,,,,BENIGN,,59.166.0.4-149.171.126.6-27902-80-1424222513.0
1424222512.914854000,68,tcp,00:50:56:a5:24:c2,,59.166.0.4,149.171.126.6,27902,80,,,,,,,,,,,,BENIGN,,59.166.0.4-149.171.126.6-27902-80-1424222513.0
1424222512.935859000,68,tcp,02:1a:c5:00:00:00,,59.166.0.4,149.171.126.6,27902,80,,,,,,,,,,,,BENIGN,,59.166.0.4-149.171.126.6-27902-80-1424222513.0
1424222512.935862000,68,tcp,00:50:56:a5:24:c2,,59.166.0.4,149.171.126.6,27902,80,,,,,,,,,,,,BENIGN,,59.166.0.4-149.171.126.6-27902-80-1424222513.0
1424222512.994389000,68,tcp,02:1a:c5:00:00:00,,59.166.0.4,149.171.126.6,27902,80,,,,,,,,,,,,BENIGN,,59.166.0.4-149.171.126.6-27902-80-1424222513.0
1424222512.994398000,68,tcp,00:50:56:a5:24:c2,,59.166.0.4,149.171.126.6,27902,80,,,,,,,,,,,,BENIGN,,59.166.0.4-149.171.126.6-27902-80-1424222513.0
1424222513.017860000,68,tcp,02:1a:c5:00:00:00,,59.166.0.4,149.171.126.6,27902,80,,,,,,,,,,,,BENIGN,,59.166.0.4-149.171.126.6-27902-80-1424222513.0
1424222513.017864000,68,tcp,00:50:56:a5:24:c2,,59.166.0.4,149.171.126.6,27902,80,,,,,,,,,,,,BENIGN,,59.166.0.4-149.171.126.6-27902-80-1424222513.0
1424222513.149430000,68,tcp,02:1a:c5:00:00:00,,59.166.0.4,149.171.126.6,27902,80,,,,,,,,,,,,BENIGN,,59.166.0.4-149.171.126.6-27902-80-1424222513.0
1424222513.149439000,68,tcp,00:50:56:a5:24:c2,,59.166.0.4,149.171.126.6,27902,80,,,,,,,,,,,,BENIGN,,59.166.0.4-149.171.126.6-27902-80-1424222513.0
1424222513.370434000,68,tcp,02:1a:c5:00:00:00,,59.166.0.4,149.171.126.6,27902,80,,,,,,,,,,,,BENIGN,,59.166.0.4-149.171.126.6-27902-80-1424222513.0
1424222513.370442000,68,tcp,00:50:56:a5:24:c2,,59.166.0.4,149.171.126.6,27902,80,,,,,,,,,,,,BENIGN,,59.166.0.4-149.171.126.6-27902-80-1424222513.0
1424222513.452416000,68,tcp,02:1a:c5:00:00:00,,59.166.0.4,149.171.126.6,27902,80,,,,,,,,,,,,BENIGN,,59.166.0.4-149.171.126.6-27902-80-1424222513.0
1424222513.452425000,68,tcp,00:50:56:a5:24:c2,,59.166.0.4,149.171.126.6,27902,80,,,,,,,,,,,,BENIGN,,59.166.0.4-149.171.126.6-27902-80-1424222513.0
1424222513.487434000,68,tcp,02:1a:c5:00:00:00,,59.166.0.4,149.171.126.6,27902,80,,,,,,,,,,,,BENIGN,,59.166.0.4-149.171.126.6-27902-80-1424222513.0
1424222513.487442000,68,tcp,00:50:56:a5:24:c2,,59.166.0.4,149.171.126.6,27902,80,,,,,,,,,,,,BENIGN,,59.166.0.4-149.171.126.6-27902-80-1424222513.0
1424222513.507434000,68,tcp,02:1a:c5:00:00:00,,59.166.0.4,149.171.126.6,27902,80,,,,,,,,,,,,BENIGN,,59.166.0.4-149.171.126.6-27902-80-1424222513.0
1424222513.507442000,68,tcp,00:50:56:a5:24:c2,,59.166.0.4,149.171.126.6,27902,80,,,,,,,,,,,,BENIGN,,59.166.0.4-149.171.126.6-27902-80-1424222513.0
1424222513.519428000,68,tcp,02:1a:c5:00:00:00,,59.166.0.4,149.171.126.6,27902,80,,,,,,,,,,,,BENIGN,,59.166.0.4-149.171.126.6-27902-80-1424222513.0
1424222513.519437000,68,tcp,00:50:56:a5:24:c2,,59.166.0.4,149.171.126.6,27902,80,,,,,,,,,,,,BENIGN,,59.166.0.4-149.171.126.6-27902-80-1424222513.0
1424222513.589435000,68,tcp,02:1a:c5:00:00:00,,59.166.0.4,149.171.126.6,27902,80,,,,,,,,,,,,BENIGN,,59.166.0.4-149.171.126.6-27902-80-1424222513.0
1424222513.589444000,68,tcp,00:50:56:a5:24:c2,,59.166.0.4,149.171.126.6,27902,80,,,,,,,,,,,,BENIGN,,59.166.0.4-149.171.126.6-27902-80-1424222513.0
1424222513.737434000,68,tcp,02:1a:c5:00:00:00,,59.166.0.4,149.171.126.6,27902,80,,,,,,,,,,,,BENIGN,,59.166.0.4-149.171.126.6-27902-80-1424222513.0
1424222513.737443000,68,tcp,00:50:56:a5:24:c2,,59.166.0.4,149.171.126.6,27902,80,,,,,,,,,,,,BENIGN,,59.166.0.4-149.171.126.6-27902-80-1424222513.0
1424222513.791444000,68,tcp,02:1a:c5:00:00:00,,59.166.0.4,149.171.126.6,27902,80,,,,,,,,,,,,BENIGN,,59.166.0.4-149.171.126.6-27902-80-1424222513.0
1424222513.791453000,68,tcp,00:50:56:a5:24:c2,,59.166.0.4,149.171.126.6,27902,80,,,,,,,,,,,,BENIGN,,59.166.0.4-149.171.126.6-27902-80-1424222513.0
1424222513.874479000,68,tcp,02:1a:c5:00:00:00,,59.166.0.4,149.171.126.6,27902,80,,,,,,,,,,,,BENIGN,,59.166.0.4-149.171.126.6-27902-80-1424222513.0
1424222513.874488000,68,tcp,00:50:56:a5:24:c2,,59.166.0.4,149.171.126.6,27902,80,,,,,,,,,,,,BENIGN,,59.166.0.4-149.171.126.6-27902-80-1424222513.0
1424222513.940866000,68,tcp,02:1a:c5:00:00:00,,59.166.0.4,149.171.126.6,27902,80,,,,,,,,,,,,BENIGN,,59.166.0.4-149.171.126.6-27902-80-1424222513.0
1424222513.940870000,68,tcp,00:50:56:a5:24:c2,,59.166.0.4,149.171.126.6,27902,80,,,,,,,,,,,,BENIGN,,59.166.0.4-149.171.126.6-27902-80-1424222513.0
1424222513.966856000,68,tcp,02:1a:c5:00:00:00,,59.166.0.4,149.171.126.6,27902,80,,,,,,,,,,,,BENIGN,,59.166.0.4-149.171.126.6-27902-80-1424222513.0
1424222513.966860000,68,tcp,00:50:56:a5:24:c2,,59.166.0.4,149.171.126.6,27902,80,,,,,,,,,,,,BENIGN,,59.166.0.4-149.171.126.6-27902-80-1424222513.0
1424222514.010860000,68,tcp,02:1a:c5:00:00:00,,59.166.0.4,149.171.126.6,27902,80,,,,,,,,,,,,BENIGN,,59.166.0.4-149.171.126.6-27902-80-1424222513.0
1424222514.010863000,68,tcp,00:50:56:a5:24:c2,,59.166.0.4,149.171.126.6,27902,80,,,,,,,,,,,,BENIGN,,59.166.0.4-149.171.126.6-27902-80-1424222513.0
1424222514.055864000,68,tcp,02:1a:c5:00:00:00,,59.166.0.4,149.171.126.6,27902,80,,,,,,,,,,,,BENIGN,,59.166.0.4-149.171.126.6-27902-80-1424222513.0
1424222514.055867000,68,tcp,00:50:56:a5:24:c2,,59.166.0.4,149.171.126.6,27902,80,,,,,,,,,,,,BENIGN,,59.166.0.4-149.171.126.6-27902-80-1424222513.0
1424222514.113871000,68,tcp,02:1a:c5:00:00:00,,59.166.0.4,149.171.126.6,27902,80,,,,,,,,,,,,BENIGN,,59.166.0.4-149.171.126.6-27902-80-1424222513.0
1424222514.113874000,68,tcp,00:50:56:a5:24:c2,,59.166.0.4,149.171.126.6,27902,80,,,,,,,,,,,,BENIGN,,59.166.0.4-149.171.126.6-27902-80-1424222513.0
1424222514.159071000,68,tcp,02:1a:c5:00:00:00,,59.166.0.4,149.171.126.6,27902,80,,,,,,,,,,,,BENIGN,,59.166.0.4-149.171.126.6-27902-80-1424222513.0
1424222514.159074000,68,tcp,00:50:56:a5:24:c2,,59.166.0.4,149.171.126.6,27902,80,,,,,,,,,,,,BENIGN,,59.166.0.4-149.171.126.6-27902-80-1424222513.0
1424222514.280867000,68,tcp,02:1a:c5:00:00:00,,59.166.0.4,149.171.126.6,27902,80,,,,,,,,,,,,BENIGN,,59.166.0.4-149.171.126.6-27902-80-1424222513.0
1424222514.280871000,68,tcp,00:50:56:a5:24:c2,,59.166.0.4,149.171.126.6,27902,80,,,,,,,,,,,,BENIGN,,59.166.0.4-149.171.126.6-27902-80-1424222513.0
1424222514.304863000,68,tcp,02:1a:c5:00:00:00,,59.166.0.4,149.171.126.6,27902,80,,,,,,,,,,,,BENIGN,,59.166.0.4-149.171.126.6-27902-80-1424222513.0
1424222514.304867000,68,tcp,00:50:56:a5:24:c2,,59.166.0.4,149.171.126.6,27902,80,,,,,,,,,,,,BENIGN,,59.166.0.4-149.171.126.6-27902-80-1424222513.0
1424222514.327848000,68,tcp,02:1a:c5:00:00:00,,59.166.0.4,149.171.126.6,27902,80,,,,,,,,,,,,BENIGN,,59.166.0.4-149.171.126.6-27902-80-1424222513.0
1424222514.327851000,68,tcp,00:50:56:a5:24:c2,,59.166.0.4,149.171.126.6,27902,80,,,,,,,,,,,,BENIGN,,59.166.0.4-149.171.126.6-27902-80-1424222513.0
1424222514.402866000,68,tcp,02:1a:c5:00:00:00,,59.166.0.4,149.171.126.6,27902,80,,,,,,,,,,,,BENIGN,,59.166.0.4-149.171.126.6-27902-80-1424222513.0
1424222514.402869000,68,tcp,00:50:56:a5:24:c2,,59.166.0.4,149.171.126.6,27902,80,,,,,,,,,,,,BENIGN,,59.166.0.4-149.171.126.6-27902-80-1424222513.0
1424222514.419869000,68,tcp,02:1a:c5:00:00:00,,59.166.0.4,149.171.126.6,27902,80,,,,,,,,,,,,BENIGN,,59.166.0.4-149.171.126.6-27902-80-1424222513.0
1424222514.419872000,68,tcp,00:50:56:a5:24:c2,,59.166.0.4,149.171.126.6,27902,80,,,,,,,,,,,,BENIGN,,59.166.0.4-149.171.126.6-27902-80-1424222513.0
1424222514.435861000,68,tcp,02:1a:c5:00:00:00,,59.166.0.4,149.171.126.6,27902,80,,,,,,,,,,,,BENIGN,,59.166.0.4-149.171.126.6-27902-80-1424222513.0
1424222514.435864000,68,tcp,00:50:56:a5:24:c2,,59.166.0.4,149.171.126.6,27902,80,,,,,,,,,,,,BENIGN,,59.166.0.4-149.171.126.6-27902-80-1424222513.0
1424222514.447871000,68,tcp,02:1a:c5:00:00:00,,59.166.0.4,149.171.126.6,27902,80,,,,,,,,,,,,BENIGN,,59.166.0.4-149.171.126.6-27902-80-1424222513.0
1424222514.447874000,68,tcp,00:50:56:a5:24:c2,,59.166.0.4,149.171.126.6,27902,80,,,,,,,,,,,,BENIGN,,59.166.0.4-149.171.126.6-27902-80-1424222513.0
1424222514.458867000,68,tcp,02:1a:c5:00:00:00,,59.166.0.4,149.171.126.6,27902,80,,,,,,,,,,,,BENIGN,,59.166.0.4-149.171.126.6-27902-80-1424222513.0
1424222514.458870000,68,tcp,00:50:56:a5:24:c2,,59.166.0.4,149.171.126.6,27902,80,,,,,,,,,,,,BENIGN,,59.166.0.4-149.171.126.6-27902-80-1424222513.0
1424222514.469883000,68,tcp,02:1a:c5:00:00:00,,59.166.0.4,149.171.126.6,27902,80,,,,,,,,,,,,BENIGN,,59.166.0.4-149.171.126.6-27902-80-1424222513.0
1424222514.469887000,68,tcp,00:50:56:a5:24:c2,,59.166.0.4,149.171.126.6,27902,80,,,,,,,,,,,,BENIGN,,59.166.0.4-149.171.126.6-27902-80-1424222513.0
1424222514.480873000,68,tcp,02:1a:c5:00:00:00,,59.166.0.4,149.171.126.6,27902,80,,,,,,,,,,,,BENIGN,,59.166.0.4-149.171.126.6-27902-80-1424222513.0
1424222514.480876000,68,tcp,00:50:56:a5:24:c2,,59.166.0.4,149.171.126.6,27902,80,,,,,,,,,,,,BENIGN,,59.166.0.4-149.171.126.6-27902-80-1424222513.0
1424222514.525862000,68,tcp,02:1a:c5:00:00:00,,59.166.0.4,149.171.126.6,27902,80,,,,,,,,,,,,BENIGN,,59.166.0.4-149.171.126.6-27902-80-1424222513.0
1424222514.525866000,68,tcp,00:50:56:a5:24:c2,,59.166.0.4,149.171.126.6,27902,80,,,,,,,,,,,,BENIGN,,59.166.0.4-149.171.126.6-27902-80-1424222513.0
1424222514.611829000,68,tcp,02:1a:c5:00:00:00,,59.166.0.4,149.171.126.6,27902,80,,,,,,,,,,,,BENIGN,,59.166.0.4-149.171.126.6-27902-80-1424222513.0
1424222514.611833000,68,tcp,00:50:56:a5:24:c2,,59.166.0.4,149.171.126.6,27902,80,,,,,,,,,,,,BENIGN,,59.166.0.4-149.171.126.6-27902-80-1424222513.0
1424222514.640432000,68,tcp,02:1a:c5:00:00:00,,59.166.0.4,149.171.126.6,27902,80,,,,,,,,,,,,BENIGN,,59.166.0.4-149.171.126.6-27902-80-1424222513.0
1424222514.640440000,68,tcp,00:50:56:a5:24:c2,,59.166.0.4,149.171.126.6,27902,80,,,,,,,,,,,,BENIGN,,59.166.0.4-149.171.126.6-27902-80-1424222513.0
1424222514.710858000,68,tcp,02:1a:c5:00:00:00,,59.166.0.4,149.171.126.6,27902,80,,,,,,,,,,,,BENIGN,,59.166.0.4-149.171.126.6-27902-80-1424222513.0
1424222514.710861000,68,tcp,00:50:56:a5:24:c2,,59.166.0.4,149.171.126.6,27902,80,,,,,,,,,,,,BENIGN,,59.166.0.4-149.171.126.6-27902-80-1424222513.0
1424222514.719884000,68,tcp,02:1a:c5:00:00:00,,59.166.0.4,149.171.126.6,27902,80,,,,,,,,,,,,BENIGN,,59.166.0.4-149.171.126.6-27902-80-1424222513.0
1424222514.719888000,68,tcp,00:50:56:a5:24:c2,,59.166.0.4,149.171.126.6,27902,80,,,,,,,,,,,,BENIGN,,59.166.0.4-149.171.126.6-27902-80-1424222513.0
1424222514.819853000,68,tcp,02:1a:c5:00:00:00,,59.166.0.4,149.171.126.6,27902,80,,,,,,,,,,,,BENIGN,,59.166.0.4-149.171.126.6-27902-80-1424222513.0
1424222514.819857000,68,tcp,00:50:56:a5:24:c2,,59.166.0.4,149.171.126.6,27902,80,,,,,,,,,,,,BENIGN,,59.166.0.4-149.171.126.6-27902-80-1424222513.0
1424222514.839879000,68,tcp,02:1a:c5:00:00:00,,59.166.0.4,149.171.126.6,27902,80,,,,,,,,,,,,BENIGN,,59.166.0.4-149.171.126.6-27902-80-1424222513.0
1424222514.839883000,68,tcp,00:50:56:a5:24:c2,,59.166.0.4,149.171.126.6,27902,80,,,,,,,,,,,,BENIGN,,59.166.0.4-149.171.126.6-27902-80-1424222513.0
1424222514.847871000,68,tcp,02:1a:c5:00:00:00,,59.166.0.4,149.171.126.6,27902,80,,,,,,,,,,,,BENIGN,,59.166.0.4-149.171.126.6-27902-80-1424222513.0
1424222514.847875000,68,tcp,00:50:56:a5:24:c2,,59.166.0.4,149.171.126.6,27902,80,,,,,,,,,,,,BENIGN,,59.166.0.4-149.171.126.6-27902-80-1424222513.0
1424222514.874712000,68,tcp,02:1a:c5:00:00:00,,59.166.0.4,149.171.126.6,27902,80,,,,,,,,,,,,BENIGN,,59.166.0.4-149.171.126.6-27902-80-1424222513.0
1424222514.874716000,68,tcp,00:50:56:a5:24:c2,,59.166.0.4,149.171.126.6,27902,80,,,,,,,,,,,,BENIGN,,59.166.0.4-149.171.126.6-27902-80-1424222513.0
1424222514.889881000,68,tcp,02:1a:c5:00:00:00,,59.166.0.4,149.171.126.6,27902,80,,,,,,,,,,,,BENIGN,,59.166.0.4-149.171.126.6-27902-80-1424222513.0
1424222514.889885000,68,tcp,00:50:56:a5:24:c2,,59.166.0.4,149.171.126.6,27902,80,,,,,,,,,,,,BENIGN,,59.166.0.4-149.171.126.6-27902-80-1424222513.0
1424222514.931834000,68,tcp,02:1a:c5:00:00:00,,59.166.0.4,149.171.126.6,27902,80,,,,,,,,,,,,BENIGN,,59.166.0.4-149.171.126.6-27902-80-1424222513.0
1424222514.931838000,68,tcp,00:50:56:a5:24:c2,,59.166.0.4,149.171.126.6,27902,80,,,,,,,,,,,,BENIGN,,59.166.0.4-149.171.126.6-27902-80-1424222513.0
