uid,flow,label,profileid,twid,aid
CAgfbA3Y1feQQucfA1,"{""starttime"": 1499342587.213955, ""uid"": ""CAgfbA3Y1feQQucfA1"", ""saddr"": ""192.168.10.9"", ""daddr"": ""192.168.10.3"", ""dur"": 0.023581981658935547, ""proto"": ""udp"", ""appproto"": ""dns"", ""sport"": 61150, ""dport"": 53, ""spkts"": 2, ""dpkts"": 2, ""sbytes"": 96, ""dbytes"": 218, ""smac"": ""b8:ac:6f:1d:1f:6c"", ""dmac"": ""18:66:da:9b:e3:7d"", ""state"": ""SF"", ""history"": ""Dd"", ""type_"": ""conn"", ""dir_"": ""->""}",benign,profile_192.168.10.9,timewindow1,MzNhOTQwNWRiMjNjY2FmMWNiODQwZjJjOTRjYjczZWFjOGIwNDk1Yw==
C3uY7p3G5Hc2knaLMg,"{""starttime"": 1499342587.214088, ""uid"": ""C3uY7p3G5Hc2knaLMg"", ""saddr"": ""192.168.10.3"", ""daddr"": ""192.168.10.1"", ""dur"": 0.023273944854736328, ""proto"": ""udp"", ""appproto"": ""dns"", ""sport"": 60439, ""dport"": 53, ""spkts"": 1, ""dpkts"": 1, ""sbytes"": 59, ""dbytes"": 120, ""smac"": ""18:66:da:9b:e3:7d"", ""dmac"": ""00:c1:b1:14:eb:31"", ""state"": ""SF"", ""history"": ""Dd"", ""type_"": ""conn"", ""dir_"": ""->""}",benign,profile_192.168.10.3,timewindow1,NGQ5YTc4MWY2NzdlMzk0MTI4NzEzODVhMmQzZjBiMjEyZGNmZjc3ZQ==
C5unze1t5fXds0U6pl,"{""starttime"": 1499342587.219023, ""uid"": ""C5unze1t5fXds0U6pl"", ""saddr"": ""192.168.10.9"", ""daddr"": ""192.168.10.3"", ""dur"": 0.0001480579376220703, ""proto"": ""udp"", ""appproto"": ""dns"", ""sport"": 59080, ""dport"": 53, ""spkts"": 2, ""dpkts"": 2, ""sbytes"": 74, ""dbytes"": 138, ""smac"": ""b8:ac:6f:1d:1f:6c"", ""dmac"": ""18:66:da:9b:e3:7d"", ""state"": ""SF"", ""history"": ""Dd"", ""type_"": ""conn"", ""dir_"": ""->""}",benign,profile_192.168.10.9,timewindow1,Y2E3NWY0YmZkMWU1Yzc1NDNkOTkxNDkxNGE1OTFiYTdmODBlOWE5Yg==
CIfe441bN2473epT9g,"{""starttime"": 1499342587.219351, ""uid"": ""CIfe441bN2473epT9g"", ""saddr"": ""192.168.10.9"", ""daddr"": ""192.168.10.3"", ""dur"": 0.02338099479675293, ""proto"": ""udp"", ""appproto"": ""dns"", ""sport"": 58855, ""dport"": 53, ""spkts"": 2, ""dpkts"": 2, ""sbytes"": 74, ""dbytes"": 194, ""smac"": ""b8:ac:6f:1d:1f:6c"", ""dmac"": ""18:66:da:9b:e3:7d"", ""state"": ""SF"", ""history"": ""Dd"", ""type_"": ""conn"", ""dir_"": ""->""}",benign,profile_192.168.10.9,timewindow1,ZDliMzgxYzkzMDRiZDk4MTEwOTdkYTUzOTlhMmE4NGFjMWU0NzBmZQ==
CIdIjB28nZ9nHLqmP5,"{""starttime"": 1499342587.219482, ""uid"": ""CIdIjB28nZ9nHLqmP5"", ""saddr"": ""192.168.10.3"", ""daddr"": ""192.168.10.1"", ""dur"": 0.023087024688720703, ""proto"": ""udp"", ""appproto"": ""dns"", ""sport"": 61002, ""dport"": 53, ""spkts"": 1, ""dpkts"": 1, ""sbytes"": 48, ""dbytes"": 108, ""smac"": ""18:66:da:9b:e3:7d"", ""dmac"": ""00:c1:b1:14:eb:31"", ""state"": ""SF"", ""history"": ""Dd"", ""type_"": ""conn"", ""dir_"": ""->""}",benign,profile_192.168.10.3,timewindow1,ZDVmYTlmZjNiMzZhNjA0YTVkOTI4YjBiOTgxNGIxZTVmODdmYjIzMw==
Cr3v2q2owJYZ0x0bu2,"{""starttime"": 1499342587.24646, ""uid"": ""Cr3v2q2owJYZ0x0bu2"", ""saddr"": ""192.168.10.9"", ""daddr"": ""192.168.10.3"", ""dur"": 0.00017499923706054688, ""proto"": ""udp"", ""appproto"": ""dns"", ""sport"": 57839, ""dport"": 53, ""spkts"": 2, ""dpkts"": 2, ""sbytes"": 78, ""dbytes"": 206, ""smac"": ""b8:ac:6f:1d:1f:6c"", ""dmac"": ""18:66:da:9b:e3:7d"", ""state"": ""SF"", ""history"": ""Dd"", ""type_"": ""conn"", ""dir_"": ""->""}",benign,profile_192.168.10.9,timewindow1,MDY2N2Y0OWY2MTIxNGVlNDYyYzQ3ZjQ2MDhlOTNjMmY1MWZjZjE5Nw==
CgGPxF3szg8ahmGR06,"{""starttime"": 1499342587.250539, ""uid"": ""CgGPxF3szg8ahmGR06"", ""saddr"": ""192.168.10.9"", ""daddr"": ""192.168.10.3"", ""dur"": 0.0010528564453125, ""proto"": ""udp"", ""appproto"": ""dns"", ""sport"": 49395, ""dport"": 53, ""spkts"": 2, ""dpkts"": 2, ""sbytes"": 66, ""dbytes"": 276, ""smac"": ""b8:ac:6f:1d:1f:6c"", ""dmac"": ""18:66:da:9b:e3:7d"", ""state"": ""SF"", ""history"": ""Dd"", ""type_"": ""conn"", ""dir_"": ""->""}",benign,profile_192.168.10.9,timewindow1,ZTQ1ZjQwMjE4YmRiMjMwMDgyNDMwNDdkZjRiYTY2MWExMGVhZGMwMg==
Cbhipd2Jj5dsjN8tdj,"{""starttime"": 1499342587.250675, ""uid"": ""Cbhipd2Jj5dsjN8tdj"", ""saddr"": ""192.168.10.3"", ""daddr"": ""192.168.10.1"", ""dur"": 0.00067901611328125, ""proto"": ""udp"", ""appproto"": ""dns"", ""sport"": 61297, ""dport"": 53, ""spkts"": 1, ""dpkts"": 1, ""sbytes"": 44, ""dbytes"": 149, ""smac"": ""18:66:da:9b:e3:7d"", ""dmac"": ""00:c1:b1:14:eb:31"", ""state"": ""SF"", ""history"": ""Dd"", ""type_"": ""conn"", ""dir_"": ""->""}",benign,profile_192.168.10.3,timewindow1,MGI4NWU2NTZiMjc3MDkyMmVjMDdlMTc4ZjkyYWE0NDY0N2UxYzNiZQ==
CtVzSq5bLDiOK2Sfd,"{""starttime"": 1499342587.250697, ""uid"": ""CtVzSq5bLDiOK2Sfd"", ""saddr"": ""192.168.10.9"", ""daddr"": ""192.168.10.3"", ""dur"": 0.0239260196685791, ""proto"": ""udp"", ""appproto"": ""dns"", ""sport"": 56706, ""dport"": 53, ""spkts"": 2, ""dpkts"": 2, ""sbytes"": 78, ""dbytes"": 302, ""smac"": ""b8:ac:6f:1d:1f:6c"", ""dmac"": ""18:66:da:9b:e3:7d"", ""state"": ""SF"", ""history"": ""Dd"", ""type_"": ""conn"", ""dir_"": ""->""}",benign,profile_192.168.10.9,timewindow1,NDEzZWU2ZmNkM2FjZWYyYjk4NjQzZTMzMTQ3OGU1OWEzN2IxNjdiMA==
C95gft4k1EVOAZhc0e,"{""starttime"": 1499342587.250865, ""uid"": ""C95gft4k1EVOAZhc0e"", ""saddr"": ""192.168.10.3"", ""daddr"": ""192.168.10.1"", ""dur"": 0.023485898971557617, ""proto"": ""udp"", ""appproto"": ""dns"", ""sport"": 62367, ""dport"": 53, ""spkts"": 1, ""dpkts"": 1, ""sbytes"": 50, ""dbytes"": 162, ""smac"": ""18:66:da:9b:e3:7d"", ""dmac"": ""00:c1:b1:14:eb:31"", ""state"": ""SF"", ""history"": ""Dd"", ""type_"": ""conn"", ""dir_"": ""->""}",benign,profile_192.168.10.3,timewindow1,ZDc5YjNjZDQ5OGMzOTM4MTJkMTU2MDQ3MzRmN2UyMTRiYWYwN2YwMQ==
CnbSHPjjMiHjajrC4,"{""starttime"": 1499342587.25099, ""uid"": ""CnbSHPjjMiHjajrC4"", ""saddr"": ""192.168.10.9"", ""daddr"": ""192.168.10.3"", ""dur"": 0.0001811981201171875, ""proto"": ""udp"", ""appproto"": ""dns"", ""sport"": 55162, ""dport"": 53, ""spkts"": 2, ""dpkts"": 2, ""sbytes"": 84, ""dbytes"": 116, ""smac"": ""b8:ac:6f:1d:1f:6c"", ""dmac"": ""18:66:da:9b:e3:7d"", ""state"": ""SF"", ""history"": ""Dd"", ""type_"": ""conn"", ""dir_"": ""->""}",benign,profile_192.168.10.9,timewindow1,OWQ4NmViNjZmNmRhNDM4MWQ5NzI3NmU4MDA3MzYxY2Y3ZTQ5MTQ3Mg==
ClDDrb26Aa9VgHkXw8,"{""starttime"": 1499342587.256798, ""uid"": ""ClDDrb26Aa9VgHkXw8"", ""saddr"": ""192.168.10.9"", ""daddr"": ""192.168.10.3"", ""dur"": 0.0007939338684082031, ""proto"": ""udp"", ""appproto"": ""dns"", ""sport"": 57528, ""dport"": 53, ""spkts"": 2, ""dpkts"": 2, ""sbytes"": 84, ""dbytes"": 204, ""smac"": ""b8:ac:6f:1d:1f:6c"", ""dmac"": ""18:66:da:9b:e3:7d"", ""state"": ""SF"", ""history"": ""Dd"", ""type_"": ""conn"", ""dir_"": ""->""}",benign,profile_192.168.10.9,timewindow1,Mzc2ZmU4YjM0YzFiNmVjMGY4YjY2NGVhMGVhZWY4MmMzMWM1ZjJhNg==
C2shmnXIsybYKomjd,"{""starttime"": 1499342587.256931, ""uid"": ""C2shmnXIsybYKomjd"", ""saddr"": ""192.168.10.3"", ""daddr"": ""192.168.10.1"", ""dur"": 0.0004858970642089844, ""proto"": ""udp"", ""appproto"": ""dns"", ""sport"": 62017, ""dport"": 53, ""spkts"": 1, ""dpkts"": 1, ""sbytes"": 53, ""dbytes"": 113, ""smac"": ""18:66:da:9b:e3:7d"", ""dmac"": ""00:c1:b1:14:eb:31"", ""state"": ""SF"", ""history"": ""Dd"", ""type_"": ""conn"", ""dir_"": ""->""}",benign,profile_192.168.10.3,timewindow1,Y2NmMzQzOTMxNmI5ODU4M2FkOTMxYWU5NjZmNTA2ZjdkM2Q1NjIzOA==
Cz8j224fnpgNQLcXef,"{""starttime"": 1499342587.304727, ""uid"": ""Cz8j224fnpgNQLcXef"", ""saddr"": ""192.168.10.9"", ""daddr"": ""192.168.10.3"", ""dur"": 0.050169944763183594, ""proto"": ""udp"", ""appproto"": ""dns"", ""sport"": 55889, ""dport"": 53, ""spkts"": 2, ""dpkts"": 2, ""sbytes"": 82, ""dbytes"": 254, ""smac"": ""b8:ac:6f:1d:1f:6c"", ""dmac"": ""18:66:da:9b:e3:7d"", ""state"": ""SF"", ""history"": ""Dd"", ""type_"": ""conn"", ""dir_"": ""->""}",benign,profile_192.168.10.9,timewindow1,N2Y0MTIyNDA4YTdiYTNjMWVhODhlN2QyYWI0YTUyYjk5YzVkOTE3Mg==
CxzsJn1Ki0wDMphgm7,"{""starttime"": 1499342587.304865, ""uid"": ""CxzsJn1Ki0wDMphgm7"", ""saddr"": ""192.168.10.3"", ""daddr"": ""192.168.10.1"", ""dur"": 0.04980206489562988, ""proto"": ""udp"", ""appproto"": ""dns"", ""sport"": 61124, ""dport"": 53, ""spkts"": 1, ""dpkts"": 1, ""sbytes"": 52, ""dbytes"": 138, ""smac"": ""18:66:da:9b:e3:7d"", ""dmac"": ""00:c1:b1:14:eb:31"", ""state"": ""SF"", ""history"": ""Dd"", ""type_"": ""conn"", ""dir_"": ""->""}",benign,profile_192.168.10.3,timewindow1,YjUzYjM5ZDk0OTQ2Mzc4NTc1NmEyYmQ0YjQwYWY2YTRlODI5OWE1YQ==
C3vkwd3tCqyyk7eDw3,"{""starttime"": 1499342587.356245, ""uid"": ""C3vkwd3tCqyyk7eDw3"", ""saddr"": ""192.168.10.9"", ""daddr"": ""192.168.10.3"", ""dur"": 0.023591995239257812, ""proto"": ""udp"", ""appproto"": ""dns"", ""sport"": 59555, ""dport"": 53, ""spkts"": 2, ""dpkts"": 2, ""sbytes"": 44, ""dbytes"": 108, ""smac"": ""b8:ac:6f:1d:1f:6c"", ""dmac"": ""18:66:da:9b:e3:7d"", ""state"": ""SF"", ""history"": ""Dd"", ""type_"": ""conn"", ""dir_"": ""->""}",benign,profile_192.168.10.9,timewindow1,MmY5NTk4YjA5NWUyYTNiMGQzODBlZDQ0Y2VkYjIyN2EwOGYyMDk1Zg==
CrYPzRAyYprdFhykd,"{""starttime"": 1499342587.356379, ""uid"": ""CrYPzRAyYprdFhykd"", ""saddr"": ""192.168.10.3"", ""daddr"": ""192.168.10.1"", ""dur"": 0.023283958435058594, ""proto"": ""udp"", ""appproto"": ""dns"", ""sport"": 61759, ""dport"": 53, ""spkts"": 1, ""dpkts"": 1, ""sbytes"": 33, ""dbytes"": 65, ""smac"": ""18:66:da:9b:e3:7d"", ""dmac"": ""00:c1:b1:14:eb:31"", ""state"": ""SF"", ""history"": ""Dd"", ""type_"": ""conn"", ""dir_"": ""->""}",benign,profile_192.168.10.3,timewindow1,OTQ5YzQ5YzIwNzA1MDM5MTYxZjYwZjAxMDM3ZWRiNjIwM2E1NDlmMw==
CiBDmr3hH4COlQq2fe,"{""starttime"": 1499342587.359767, ""uid"": ""CiBDmr3hH4COlQq2fe"", ""saddr"": ""192.168.10.9"", ""daddr"": ""192.168.10.3"", ""dur"": 0.0001671314239501953, ""proto"": ""udp"", ""appproto"": ""dns"", ""sport"": 57773, ""dport"": 53, ""spkts"": 2, ""dpkts"": 2, ""sbytes"": 82, ""dbytes"": 210, ""smac"": ""b8:ac:6f:1d:1f:6c"", ""dmac"": ""18:66:da:9b:e3:7d"", ""state"": ""SF"", ""history"": ""Dd"", ""type_"": ""conn"", ""dir_"": ""->""}",benign,profile_192.168.10.9,timewindow1,N2QzY2JkZWM2NmNlNmRiMzBkNjRjNGYzY2FlNGUzNmNkZWM3ODIwYw==
C6MkpP15ACWLdwfBt5,"{""starttime"": 1499342587.360344, ""uid"": ""C6MkpP15ACWLdwfBt5"", ""saddr"": ""192.168.10.9"", ""daddr"": ""192.168.10.3"", ""dur"": 0.050724029541015625, ""proto"": ""udp"", ""appproto"": ""dns"", ""sport"": 62350, ""dport"": 53, ""spkts"": 2, ""dpkts"": 2, ""sbytes"": 82, ""dbytes"": 138, ""smac"": ""b8:ac:6f:1d:1f:6c"", ""dmac"": ""18:66:da:9b:e3:7d"", ""state"": ""SF"", ""history"": ""Dd"", ""type_"": ""conn"", ""dir_"": ""->""}",benign,profile_192.168.10.9,timewindow1,OWUzM2RhODFiMTQ5ZWM4Njc3Y2EyYTkzZWM5ZTI1NjdjODlhYTA4Mg==
CiKiIZ2kkINuM0u76i,"{""starttime"": 1499342587.36047, ""uid"": ""CiKiIZ2kkINuM0u76i"", ""saddr"": ""192.168.10.3"", ""daddr"": ""192.168.10.1"", ""dur"": 0.05044102668762207, ""proto"": ""udp"", ""appproto"": ""dns"", ""sport"": 61567, ""dport"": 53, ""spkts"": 1, ""dpkts"": 1, ""sbytes"": 52, ""dbytes"": 80, ""smac"": ""18:66:da:9b:e3:7d"", ""dmac"": ""00:c1:b1:14:eb:31"", ""state"": ""SF"", ""history"": ""Dd"", ""type_"": ""conn"", ""dir_"": ""->""}",benign,profile_192.168.10.3,timewindow1,ZDM1ZDc2ODM4MDQ0ZmM1NmQzZDU0YzliOTNiMjg1ODcyNTYzYjFjMQ==
CJDVou2WjPc8X7e9D,"{""starttime"": 1499342587.360608, ""uid"": ""CJDVou2WjPc8X7e9D"", ""saddr"": ""192.168.10.9"", ""daddr"": ""192.168.10.3"", ""dur"": 0.00017786026000976562, ""proto"": ""udp"", ""appproto"": ""dns"", ""sport"": 56554, ""dport"": 53, ""spkts"": 2, ""dpkts"": 2, ""sbytes"": 86, ""dbytes"": 118, ""smac"": ""b8:ac:6f:1d:1f:6c"", ""dmac"": ""18:66:da:9b:e3:7d"", ""state"": ""SF"", ""history"": ""Dd"", ""type_"": ""conn"", ""dir_"": ""->""}",benign,profile_192.168.10.9,timewindow1,Y2Q3OTQ3ZTM4N2ZkNWJkZDRjMmFmZjZiNDA4OTg0MTU0ZjEzNmYyMA==
CXNj22jOs3V7FTfx2,"{""starttime"": 1499342587.364405, ""uid"": ""CXNj22jOs3V7FTfx2"", ""saddr"": ""192.168.10.9"", ""daddr"": ""192.168.10.3"", ""dur"": 0.060240983963012695, ""proto"": ""udp"", ""appproto"": ""dns"", ""sport"": 57682, ""dport"": 53, ""spkts"": 2, ""dpkts"": 2, ""sbytes"": 86, ""dbytes"": 198, ""smac"": ""b8:ac:6f:1d:1f:6c"", ""dmac"": ""18:66:da:9b:e3:7d"", ""state"": ""SF"", ""history"": ""Dd"", ""type_"": ""conn"", ""dir_"": ""->""}",benign,profile_192.168.10.9,timewindow1,ZThkYTVkZTNiODI0YzQyNGRhNTEwY2QyZmVlMWFkMzI0NGM2YzI4ZQ==
CsqBPC4cioc2OGCwS6,"{""starttime"": 1499342587.364537, ""uid"": ""CsqBPC4cioc2OGCwS6"", ""saddr"": ""192.168.10.3"", ""daddr"": ""192.168.10.1"", ""dur"": 0.05993390083312988, ""proto"": ""udp"", ""appproto"": ""dns"", ""sport"": 61644, ""dport"": 53, ""spkts"": 1, ""dpkts"": 1, ""sbytes"": 54, ""dbytes"": 110, ""smac"": ""18:66:da:9b:e3:7d"", ""dmac"": ""00:c1:b1:14:eb:31"", ""state"": ""SF"", ""history"": ""Dd"", ""type_"": ""conn"", ""dir_"": ""->""}",benign,profile_192.168.10.3,timewindow1,NWM0ZDllOGMxNjNlMDlkMGQyOTRmODJmZmE3ODM4NGU3ZjQ2ZTU3Ng==
CKExgV2qbSjdFn4u5g,"{""starttime"": 1499342587.41227, ""uid"": ""CKExgV2qbSjdFn4u5g"", ""saddr"": ""192.168.10.9"", ""daddr"": ""192.168.10.3"", ""dur"": 0.0001499652862548828, ""proto"": ""udp"", ""appproto"": ""dns"", ""sport"": 53005, ""dport"": 53, ""spkts"": 2, ""dpkts"": 2, ""sbytes"": 44, ""dbytes"": 108, ""smac"": ""b8:ac:6f:1d:1f:6c"", ""dmac"": ""18:66:da:9b:e3:7d"", ""state"": ""SF"", ""history"": ""Dd"", ""type_"": ""conn"", ""dir_"": ""->""}",benign,profile_192.168.10.9,timewindow1,ZjVlMmUxNDA3MGMxMTEyMDk3ZWQ4Y2Y5MzVhNGUyZGVmOGRhOWZkMg==
Cz6Lj72f9O2MakLcDk,"{""starttime"": 1499342587.412628, ""uid"": ""Cz6Lj72f9O2MakLcDk"", ""saddr"": ""192.168.10.9"", ""daddr"": ""192.168.10.3"", ""dur"": 0.048475027084350586, ""proto"": ""udp"", ""appproto"": ""dns"", ""sport"": 56075, ""dport"": 53, ""spkts"": 2, ""dpkts"": 2, ""sbytes"": 44, ""dbytes"": 182, ""smac"": ""b8:ac:6f:1d:1f:6c"", ""dmac"": ""18:66:da:9b:e3:7d"", ""state"": ""SF"", ""history"": ""Dd"", ""type_"": ""conn"", ""dir_"": ""->""}",benign,profile_192.168.10.9,timewindow1,N2I4NzJjYTBmMTJiMDBhOWM1NmM1YjQzNTU3YjllNzg2NmU2MjA0Nw==
C5yX2a10WjvnwiMCha,"{""starttime"": 1499342587.412752, ""uid"": ""C5yX2a10WjvnwiMCha"", ""saddr"": ""192.168.10.3"", ""daddr"": ""192.168.10.1"", ""dur"": 0.04818606376647949, ""proto"": ""udp"", ""appproto"": ""dns"", ""sport"": 61629, ""dport"": 53, ""spkts"": 1, ""dpkts"": 1, ""sbytes"": 33, ""dbytes"": 102, ""smac"": ""18:66:da:9b:e3:7d"", ""dmac"": ""00:c1:b1:14:eb:31"", ""state"": ""SF"", ""history"": ""Dd"", ""type_"": ""conn"", ""dir_"": ""->""}",benign,profile_192.168.10.3,timewindow1,Zjc3MmNkMDEzMjk4MTYyZjhjZmY3MzVmMDI4OWRiNDIzMmI5YjgwNg==
CUMIdE1Ij2NXSvHBGf,"{""starttime"": 1499342587.421352, ""uid"": ""CUMIdE1Ij2NXSvHBGf"", ""saddr"": ""192.168.10.9"", ""daddr"": ""192.168.10.3"", ""dur"": 0.11859607696533203, ""proto"": ""udp"", ""appproto"": ""dns"", ""sport"": 56887, ""dport"": 53, ""spkts"": 2, ""dpkts"": 2, ""sbytes"": 82, ""dbytes"": 430, ""smac"": ""b8:ac:6f:1d:1f:6c"", ""dmac"": ""18:66:da:9b:e3:7d"", ""state"": ""SF"", ""history"": ""Dd"", ""type_"": ""conn"", ""dir_"": ""->""}",benign,profile_192.168.10.9,timewindow1,MzlhY2Q3YTEyN2Y3MzU5ZmNiY2I2OTdlZGI3ZjNlOTExOGYyYzUxMw==
C0RaVD3fzkEnlGWeWa,"{""starttime"": 1499342587.421487, ""uid"": ""C0RaVD3fzkEnlGWeWa"", ""saddr"": ""192.168.10.3"", ""daddr"": ""192.168.10.1"", ""dur"": 0.11821198463439941, ""proto"": ""udp"", ""appproto"": ""dns"", ""sport"": 61602, ""dport"": 53, ""spkts"": 1, ""dpkts"": 1, ""sbytes"": 52, ""dbytes"": 226, ""smac"": ""18:66:da:9b:e3:7d"", ""dmac"": ""00:c1:b1:14:eb:31"", ""state"": ""SF"", ""history"": ""Dd"", ""type_"": ""conn"", ""dir_"": ""->""}",benign,profile_192.168.10.3,timewindow1,ZTJiOGVlNWZjN2I2MzM4YTk4Y2RlNWY2ZjIzY2MzYzNkZmY1NmEwMQ==
Cxb9pP2gXh7kshIxK2,"{""starttime"": 1499342587.197457, ""uid"": ""Cxb9pP2gXh7kshIxK2"", ""saddr"": ""192.168.10.9"", ""daddr"": ""151.101.0.68"", ""dur"": 5.279210805892944, ""proto"": ""tcp"", ""appproto"": ""ssl"", ""sport"": 1097, ""dport"": 443, ""spkts"": 11, ""dpkts"": 8, ""sbytes"": 359, ""dbytes"": 6953, ""smac"": ""b8:ac:6f:1d:1f:6c"", ""dmac"": ""00:c1:b1:14:eb:31"", ""state"": ""SF"", ""history"": ""ShADdtFfR"", ""type_"": ""conn"", ""dir_"": ""->""}",benign,profile_192.168.10.9,timewindow1,NmY0NjE5NjhhYWU1OGZmODBhYjQwY2Y0MjEwNmVlZmQ1MTU3YTNkOQ==
C7ZziW8Ob7ybgfG3j,"{""starttime"": 1499342587.479539, ""uid"": ""C7ZziW8Ob7ybgfG3j"", ""saddr"": ""192.168.10.9"", ""daddr"": ""192.168.10.3"", ""dur"": 0.00018310546875, ""proto"": ""udp"", ""appproto"": ""dns"", ""sport"": 60620, ""dport"": 53, ""spkts"": 2, ""dpkts"": 2, ""sbytes"": 56, ""dbytes"": 254, ""smac"": ""b8:ac:6f:1d:1f:6c"", ""dmac"": ""18:66:da:9b:e3:7d"", ""state"": ""SF"", ""history"": ""Dd"", ""type_"": ""conn"", ""dir_"": ""->""}",benign,profile_192.168.10.9,timewindow1,NjE1MDY0OTJiN2I1NWI3Y2JhZTdjZDUxMWZiMzI4ODczZWZjNzdhMg==
C4CpQf4CsNZ74ROE0f,"{""starttime"": 1499342587.482655, ""uid"": ""C4CpQf4CsNZ74ROE0f"", ""saddr"": ""192.168.10.9"", ""daddr"": ""192.168.10.3"", ""dur"": 0.0001690387725830078, ""proto"": ""udp"", ""appproto"": ""dns"", ""sport"": 51859, ""dport"": 53, ""spkts"": 2, ""dpkts"": 2, ""sbytes"": 56, ""dbytes"": 254, ""smac"": ""b8:ac:6f:1d:1f:6c"", ""dmac"": ""18:66:da:9b:e3:7d"", ""state"": ""SF"", ""history"": ""Dd"", ""type_"": ""conn"", ""dir_"": ""->""}",benign,profile_192.168.10.9,timewindow1,YzVjYWY5ZjVkNDRiNTM2ZWQ0NDYwN2Y3YWFiZTAzMTE0NDAyYzU2NA==
CQMLFg42aLpJSQE1zf,"{""starttime"": 1499342587.365739, ""uid"": ""CQMLFg42aLpJSQE1zf"", ""saddr"": ""192.168.10.9"", ""daddr"": ""23.194.182.14"", ""dur"": 5.118767976760864, ""proto"": ""tcp"", ""appproto"": ""ssl"", ""sport"": 1105, ""dport"": 443, ""spkts"": 9, ""dpkts"": 8, ""sbytes"": 348, ""dbytes"": 4166, ""smac"": ""b8:ac:6f:1d:1f:6c"", ""dmac"": ""00:c1:b1:14:eb:31"", ""state"": ""SF"", ""history"": ""ShADadFfR"", ""type_"": ""conn"", ""dir_"": ""->""}",benign,profile_192.168.10.9,timewindow1,YWJmOGJiYzVjMjBhYWVkYTAwYjY1NmM2OTE3NjdkZjEzZTczYzY4NQ==
CYxTi8A22F7MhKTcj,"{""starttime"": 1499342587.191069, ""uid"": ""CYxTi8A22F7MhKTcj"", ""saddr"": ""192.168.10.9"", ""daddr"": ""104.244.43.48"", ""dur"": 5.294272184371948, ""proto"": ""tcp"", ""appproto"": ""ssl"", ""sport"": 1095, ""dport"": 443, ""spkts"": 9, ""dpkts"": 6, ""sbytes"": 356, ""dbytes"": 4275, ""smac"": ""b8:ac:6f:1d:1f:6c"", ""dmac"": ""00:c1:b1:14:eb:31"", ""state"": ""SF"", ""history"": ""ShADdgFfR"", ""type_"": ""conn"", ""dir_"": ""->""}",benign,profile_192.168.10.9,timewindow1,ZDlmNThiZDdjMDM1NTNhNjY2N2QzZGRjYTU5NzY4ZDA2MjQyYzU1Ng==
C2jfHm23Y4KiVXnDG3,"{""starttime"": 1499342586.82849, ""uid"": ""C2jfHm23Y4KiVXnDG3"", ""saddr"": ""192.168.10.9"", ""daddr"": ""52.84.26.24"", ""dur"": 5.667156934738159, ""proto"": ""tcp"", ""appproto"": ""ssl"", ""sport"": 1088, ""dport"": 443, ""spkts"": 9, ""dpkts"": 7, ""sbytes"": 366, ""dbytes"": 3710, ""smac"": ""b8:ac:6f:1d:1f:6c"", ""dmac"": ""00:c1:b1:14:eb:31"", ""state"": ""SF"", ""history"": ""ShADadFf"", ""type_"": ""conn"", ""dir_"": ""->""}",benign,profile_192.168.10.9,timewindow1,NjZlOTMwNWM4NzUwMDJhZGNhMjlkMDVhYjA5M2UwZDNiNmVlMGZjMw==
CacoOm1rlrNHB9LbMf,"{""starttime"": 1499342587.497435, ""uid"": ""CacoOm1rlrNHB9LbMf"", ""saddr"": ""192.168.10.9"", ""daddr"": ""192.168.10.3"", ""dur"": 0.0001590251922607422, ""proto"": ""udp"", ""appproto"": ""dns"", ""sport"": 56481, ""dport"": 53, ""spkts"": 2, ""dpkts"": 2, ""sbytes"": 94, ""dbytes"": 196, ""smac"": ""b8:ac:6f:1d:1f:6c"", ""dmac"": ""18:66:da:9b:e3:7d"", ""state"": ""SF"", ""history"": ""Dd"", ""type_"": ""conn"", ""dir_"": ""->""}",benign,profile_192.168.10.9,timewindow1,MzY1YzIxYWIwMjA0ODVmZDIwNWE5ZDUzMzYwZDk4OTEzOTcwOWE0MA==
CnI64m2VDtuHUtMKq,"{""starttime"": 1499342586.938811, ""uid"": ""CnI64m2VDtuHUtMKq"", ""saddr"": ""192.168.10.9"", ""daddr"": ""172.217.10.14"", ""dur"": 5.558897972106934, ""proto"": ""tcp"", ""appproto"": """", ""sport"": 1092, ""dport"": 80, ""spkts"": 4, ""dpkts"": 3, ""sbytes"": 0, ""dbytes"": 0, ""smac"": ""b8:ac:6f:1d:1f:6c"", ""dmac"": ""00:c1:b1:14:eb:31"", ""state"": ""SF"", ""history"": ""ShAFaf"", ""type_"": ""conn"", ""dir_"": ""->""}",benign,profile_192.168.10.9,timewindow1,ZjI5ODFmMjViNmMzMDlhYjg4ODk5MmJhZGRjODkxOThlNDc1NThiNw==
